Xdrive_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 6, 3, 4]	18	8
Zuni_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 3, 2, 4, 3]	18	0
16998_Estelleweber	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 10, 1, 2]	17	9
2005_webby_awards	['20160602', '20160603', '20160604']	[8, 1, 8]	17	1
2007_webby_awards	['20160601', '20160603', '20160605']	[8, 1, 8]	17	1
2008_webby_awards	['20160602', '20160603', '20160605']	[8, 1, 8]	17	1
2015_gerry_weber_open	['20160602', '20160603', '20160605']	[8, 1, 8]	17	1
2015_webby_awards	['20160601', '20160603', '20160605']	[8, 1, 8]	17	1
22872_Williamweber	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 8, 2, 2]	17	7
Con_vos_en_la_web	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 2, 8, 1]	17	5
Cucumerunio_websteri_delli	['20160601', '20160603', '20160604', '20160605']	[4, 1, 9, 3]	17	9
Eucalyptus_websteriana	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 2, 7, 3]	17	7
Judi_Leinweber	['20160601', '20160603', '20160604', '20160605']	[2, 2, 3, 10]	17	13
List_of_self-sufficient_webcomics	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 3, 4, 4]	17	5
Metnet_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 1, 2, 6]	17	1
Radio_Today_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 2, 3, 4]	17	1
The_Ringer_(website)	['20160601', '20160602', '20160603', '20160604']	[10, 3, 1, 3]	17	-9
Tivoweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 4, 4, 3]	17	5
2000_webby_awards	['20160601', '20160605']	[8, 8]	16	0
2010_webby_awards	['20160602', '20160604']	[8, 8]	16	0
Addis_Neger_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 8, 1, 1]	16	4
Cobweb_Strange	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 1, 7, 2]	16	4
Cobwebs_to_Catch_Flies	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 3, 8, 1]	16	8
Dating_websites	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 5, 3, 4, 2]	16	2
Infamous_(web_series)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 1, 1, 9]	16	6
James_r._webb	['20160603', '20160605']	[8, 8]	16	16
Kwebanna	['20160601', '20160602', '20160603', '20160605']	[3, 5, 1, 7]	16	0
List_of_most_popular_websites/trackback/	['20160602', '20160603', '20160605']	[1, 5, 10]	16	14
Most_visited_websites	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 4, 4, 2]	16	4
OpenNet_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 2, 2, 2, 2]	16	-4
Ozoneweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 3, 4, 5]	16	8
Pool_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 4, 4, 4, 2]	16	4
Random_house_webster_&	['20160602', '20160604']	[8, 8]	16	0
Rufous-webbed_bush_tyrant	['20160601', '20160602', '20160603', '20160604']	[10, 3, 1, 2]	16	-10
Sara_Romweber	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 6, 1, 4, 3]	16	0
Shwebo_District	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 4, 1, 4, 2]	16	-2
Sod_webworm	['20160601', '20160602', '20160603', '20160604', '20160605']	[7, 2, 1, 1, 5]	16	-2
Unsigned_band_web	['20160601', '20160603', '20160604', '20160605']	[3, 6, 3, 4]	16	10
"//upload.wikimedia.org/wikipedia/commons/6/68/A_Trip_Down_Market_Street_(High_Res).webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/commons/thumb/6/68/A_Trip_Down_Market_Street_(High_Res).webm/654px--A_Trip_Down_Market_Street_(High_Res).webm.jpg"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/68/A_Trip_Down_Market_Street_(High_Res).webm/A_Trip_Down_Market_Street_(High_Res).webm.160p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/68/A_Trip_Down_Market_Street_(High_Res).webm/A_Trip_Down_Market_Street_(High_Res).webm.360p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/68/A_Trip_Down_Market_Street_(High_Res).webm/A_Trip_Down_Market_Street_(High_Res).webm.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/68/A_Trip_Down_Market_Street_(High_Res).webm/A_Trip_Down_Market_Street_(High_Res).webm.480p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/68/A_Trip_Down_Market_Street_(High_Res).webm/A_Trip_Down_Market_Street_(High_Res).webm.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/commons/transcoded/8/84/1960-07-21_First_Polaris_Firing_By_Submerged_U-Boat.ogv/1960-07-21_First_Polaris_Firing_By_Submerged_U-Boat.ogv.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/commons/transcoded/8/84/1960-07-21_First_Polaris_Firing_By_Submerged_U-Boat.ogv/1960-07-21_First_Polaris_Firing_By_Submerged_U-Boat.ogv.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/en/4/43/A_Visit_to_the_Seaside_(1908).webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/en/thumb/4/43/A_Visit_to_the_Seaside_(1908).webm/640px--A_Visit_to_the_Seaside_(1908).webm.jpg"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/en/transcoded/4/43/A_Visit_to_the_Seaside_(1908).webm/A_Visit_to_the_Seaside_(1908).webm.160p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/en/transcoded/4/43/A_Visit_to_the_Seaside_(1908).webm/A_Visit_to_the_Seaside_(1908).webm.240p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/en/transcoded/4/43/A_Visit_to_the_Seaside_(1908).webm/A_Visit_to_the_Seaside_(1908).webm.360p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/en/transcoded/4/43/A_Visit_to_the_Seaside_(1908).webm/A_Visit_to_the_Seaside_(1908).webm.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/en/transcoded/4/43/A_Visit_to_the_Seaside_(1908).webm/A_Visit_to_the_Seaside_(1908).webm.480p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
"//upload.wikimedia.org/wikipedia/en/transcoded/4/43/A_Visit_to_the_Seaside_(1908).webm/A_Visit_to_the_Seaside_(1908).webm.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 5, 2, 1, 2]	15	-5
61_pattern_webbing	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 7, 2, 1]	15	5
Dreamweb_(album)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 1, 8, 3]	15	9
Firefox_web_browser	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 3, 3, 3]	15	3
Naver_(web_portal)	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 3, 2, 1, 4]	15	-1
The_Wargamer_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[8, 2, 2, 1, 2]	15	-5
Vilaweb	['20160601', '20160602', '20160603', '20160604']	[5, 1, 4, 5]	15	3
2016_in_webcomics	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 4, 4, 2]	14	6
Adult_websites	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 8, 1, 1, 2]	14	-6
Ardisia_websterii	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 9, 1, 1]	14	8
Arthur_and_Nina_Zwebell	['20160602', '20160603', '20160604', '20160605']	[2, 8, 2, 2]	14	10
Azure_(web_color)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 1, 6, 3]	14	6
Cold_Hot_Plumbs_(web_rip)_(album)	['20160605']	[14]	14	14
Croweburg,_Kansas	['20160601', '20160603', '20160604', '20160605']	[1, 2, 9, 2]	14	12
Distributed_web_crawler	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 3, 3, 3, 4]	14	6
GetBack_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 1, 1, 8, 2]	14	8
SportsNation_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[10, 1, 1, 1, 1]	14	-8
The_Forge_(roleplaying_game_website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 3, 2, 4, 1]	14	0
Visualizing_Cultures_(website)	['20160601', '20160603', '20160604', '20160605']	[7, 2, 3, 2]	14	0
Wasabi_(website)	['20160601', '20160602', '20160603', '20160605']	[6, 5, 1, 2]	14	-8
Worldwide_web	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 2, 5, 1]	14	2
Bookmark_(world_wide_web)	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 2, 1, 6]	13	5
Eulimastoma_weberi	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 2, 7, 1]	13	7
Funnelweb	['20160601', '20160602', '20160604', '20160605']	[5, 5, 2, 1]	13	-7
Gingerbeer_%28web_community%29	['20160602']	[13]	13	-13
Hessian_(web_service_protocol)	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 2, 1, 6]	13	5
Iweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 6, 1, 1]	13	3
List_of_Chabad_websites	['20160601', '20160603', '20160604', '20160605']	[1, 1, 4, 7]	13	11
Moovweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 3, 4, 2]	13	5
Orb_web	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 3, 3, 1]	13	1
Signaling_Gateway_(website)	['20160601', '20160603', '20160604', '20160605']	[1, 3, 2, 7]	13	11
What_your_web_browser_says_about_you	['20160605']	[13]	13	13
Www.Groupwebcamchat.com	['20160601', '20160602', '20160604', '20160605']	[9, 1, 1, 2]	13	-7
"//upload.wikimedia.org/wikipedia/commons/3/33/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/4/4d/Wikipedia_Edit_2014.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/6/61/Wikimania_-_the_Wikimentary.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/2/27/Editing_Hoxne_Hoard_at_the_British_Museum.ogv/Editing_Hoxne_Hoard_at_the_British_Museum.ogv.1080p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/2/27/Editing_Hoxne_Hoard_at_the_British_Museum.ogv/Editing_Hoxne_Hoard_at_the_British_Museum.ogv.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/2/27/Editing_Hoxne_Hoard_at_the_British_Museum.ogv/Editing_Hoxne_Hoard_at_the_British_Museum.ogv.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/2/27/Editing_Hoxne_Hoard_at_the_British_Museum.ogv/Editing_Hoxne_Hoard_at_the_British_Museum.ogv.720p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/3/33/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm.1080p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/3/33/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm.160p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/3/33/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm.240p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/3/33/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm.360p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/3/33/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/3/33/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm.480p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/3/33/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/3/33/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm.720p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.1080p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.160p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.360p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.480p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.720p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/61/Wikimania_-_the_Wikimentary.webm/Wikimania_-_the_Wikimentary.webm.160p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/61/Wikimania_-_the_Wikimentary.webm/Wikimania_-_the_Wikimentary.webm.360p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/6/61/Wikimania_-_the_Wikimentary.webm/Wikimania_-_the_Wikimentary.webm.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.1080p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.160p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.240p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.360p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.360p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.480p.ogv"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.480p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
"//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.720p.webm"	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 2, 1, 1, 3]	12	-2
21674_Renaldowebb	['20160601', '20160603', '20160604', '20160605']	[1, 8, 2, 1]	12	10
Funnel_web	['20160601', '20160602', '20160604', '20160605']	[8, 2, 1, 1]	12	-8
Google_web_toolkit	['20160601', '20160602', '20160603', '20160605']	[1, 3, 4, 4]	12	4
History_of_web_search_engines	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 1, 2, 4]	12	2
Kabulwebulwe	['20160601', '20160602', '20160605']	[3, 1, 8]	12	4
Neferweben	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 6, 1, 3, 1]	12	-2
Safari_(web_browser	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 2, 3, 1, 2]	12	0
Workshop_(web_series)	['20160601', '20160602', '20160603', '20160604', '20160605']	[6, 1, 1, 2, 2]	12	-2
/magmi/web/download_file.php	['20160601', '20160602', '20160603', '20160604']	[2, 2, 3, 4]	11	3
Aechmea_weberi	['20160602', '20160603', '20160604', '20160605']	[2, 7, 1, 1]	11	7
Atoyac_web-footed_salamander	['20160601', '20160602', '20160603', '20160604']	[1, 1, 7, 2]	11	7
Comparison_of_educational_websites_that_are_directed_to_persons_17_or_under	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 3, 1, 2]	11	1
Guzmania_weberbaueri	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 1, 7, 1]	11	7
Norweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 4, 2, 1, 1]	11	-3
Oneupweb	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 3, 2, 2, 1]	11	-1
Ramokgwebana	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 1, 4, 1, 2]	11	3
Schwebsange	['20160601', '20160602', '20160603', '20160604', '20160605']	[5, 1, 1, 1, 3]	11	-1
Sheetweb_spider	['20160601', '20160602', '20160603', '20160604']	[4, 1, 2, 4]	11	1
TV_di_Fastweb	['20160601', '20160602', '20160603', '20160605']	[5, 3, 2, 1]	11	-5
"//upload.wikimedia.org/wikipedia/commons/thumb/3/33/Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm/854px--Wikipedia,_an_introduction_-_Erasmus_Prize_2015.webm.jpg"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 1, 1, 3]	10	0
"//upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Wikipedia_Edit_2014.webm/854px--Wikipedia_Edit_2014.webm.jpg"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 1, 1, 3]	10	0
"//upload.wikimedia.org/wikipedia/commons/thumb/6/61/Wikimania_-_the_Wikimentary.webm/627px--Wikimania_-_the_Wikimentary.webm.jpg"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 1, 1, 3]	10	0
"//upload.wikimedia.org/wikipedia/commons/thumb/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/854px--How_Wikipedia_contributes_to_free_knowledge.webm.jpg"	['20160601', '20160602', '20160603', '20160604', '20160605']	[3, 2, 1, 1, 3]	10	0
"//upload.wikimedia.org/wikipedia/commons/transcoded/8/8b/Great_Feeling.ogv/Great_Feeling.ogv.360p.webm"	['20160601', '20160602', '20160603', '20160605']	[5, 1, 1, 3]	10	-2
.webarchive	['20160601', '20160602', '20160603', '20160604']	[2, 4, 3, 1]	10	-2
1998_webby_awards	['20160601']	[10]	10	-10
455_webley	['20160602', '20160605']	[6, 4]	10	-2
58_Pattern_webbing	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 4, 1, 2]	10	4
Aphelocoma_wollweberi	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 2, 1, 2, 4]	10	4
Dewaweb	['20160602', '20160603', '20160604', '20160605']	[1, 1, 7, 1]	10	8
Hammerstein_schwebebahn_station	['20160603', '20160604', '20160605']	[2, 7, 1]	10	10
Lee_Hazlewood | http://web.inter.nl.net/users/wilkens/	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 2, 2, 2, 2]	10	2
Nurseryweb_spider	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 3, 1, 1, 3]	10	0
Open_webOS	['20160601', '20160602', '20160603', '20160604', '20160605']	[2, 4, 1, 2, 1]	10	-2
Persée_(web_portal)	['20160601', '20160602', '20160603', '20160604']	[4, 3, 2, 1]	10	-4
Porn_website	['20160601', '20160602', '20160603', '20160604']	[3, 1, 3, 3]	10	2
Pragmatic_web	['20160601', '20160602', '20160603', '20160604']	[3, 4, 2, 1]	10	-4
Twitter_(website)	['20160601', '20160602', '20160603', '20160604', '20160605']	[1, 1, 2, 1, 5]	10	6
Usage_share_of_web_search_engines	['20160601', '20160602', '20160603', '20160604', '20160605']	[4, 1, 2, 1, 2]	10	0
